week_start,store_id,product_id,forecast_version,forecast_created_date,forecast_units
2025-06-30,STR013,SKU0071,LAG_4W,2025-06-02,5
2025-07-07,STR013,SKU0071,LAG_4W,2025-06-09,6
2025-07-14,STR013,SKU0071,LAG_4W,2025-06-16,6
2025-07-21,STR013,SKU0071,LAG_4W,2025-06-23,5
2025-07-28,STR013,SKU0071,LAG_4W,2025-06-30,6
2025-08-04,STR013,SKU0071,LAG_4W,2025-07-07,6
2025-08-11,STR013,SKU0071,LAG_4W,2025-07-14,5
2025-08-18,STR013,SKU0071,LAG_4W,2025-07-21,6
2025-08-25,STR013,SKU0071,LAG_4W,2025-07-28,7
2025-09-01,STR013,SKU0071,LAG_4W,2025-08-04,6
2025-09-08,STR013,SKU0071,LAG_4W,2025-08-11,7
2025-09-15,STR013,SKU0071,LAG_4W,2025-08-18,5
2025-09-22,STR013,SKU0071,LAG_4W,2025-08-25,6
2025-09-29,STR013,SKU0071,LAG_4W,2025-09-01,6
2025-10-06,STR013,SKU0071,LAG_4W,2025-09-08,7
2025-10-13,STR013,SKU0071,LAG_4W,2025-09-15,6
2025-10-20,STR013,SKU0071,LAG_4W,2025-09-22,7
2025-10-27,STR013,SKU0071,LAG_4W,2025-09-29,5
2025-11-03,STR013,SKU0071,LAG_4W,2025-10-06,6
2025-11-10,STR013,SKU0071,LAG_4W,2025-10-13,7
2025-11-17,STR013,SKU0071,LAG_4W,2025-10-20,6
2025-11-24,STR013,SKU0071,LAG_4W,2025-10-27,5
2025-12-01,STR013,SKU0071,LAG_4W,2025-11-03,9
2025-12-08,STR013,SKU0071,LAG_4W,2025-11-10,7
2025-12-15,STR013,SKU0071,LAG_4W,2025-11-17,9
2025-12-22,STR013,SKU0071,LAG_4W,2025-11-24,7
2025-12-29,STR013,SKU0071,LAG_4W,2025-12-01,6
2026-01-05,STR013,SKU0071,LAG_4W,2025-12-08,8
2026-01-12,STR013,SKU0071,LAG_4W,2025-12-15,6
2026-01-19,STR013,SKU0071,LAG_4W,2025-12-22,7
2026-01-26,STR013,SKU0071,LAG_4W,2025-12-29,6
2026-02-02,STR013,SKU0071,LAG_4W,2026-01-05,7
2026-02-09,STR013,SKU0071,LAG_4W,2026-01-12,7
2026-02-16,STR013,SKU0071,LAG_4W,2026-01-19,7
2026-02-23,STR013,SKU0071,LAG_4W,2026-01-26,7
2026-03-02,STR013,SKU0071,LAG_4W,2026-02-02,6
2026-03-09,STR013,SKU0071,LAG_4W,2026-02-09,7
2026-03-16,STR013,SKU0071,LAG_4W,2026-02-16,5
2026-03-23,STR013,SKU0071,LAG_4W,2026-02-23,6
2026-03-30,STR013,SKU0071,LAG_4W,2026-03-02,6
2026-04-06,STR013,SKU0071,LAG_4W,2026-03-09,6
2026-04-13,STR013,SKU0071,LAG_4W,2026-03-16,5
2026-04-20,STR013,SKU0071,LAG_4W,2026-03-23,7
2026-04-27,STR013,SKU0071,LAG_4W,2026-03-30,6
2026-05-04,STR013,SKU0071,LAG_4W,2026-04-06,6
2026-05-11,STR013,SKU0071,LAG_4W,2026-04-13,7
2026-05-18,STR013,SKU0071,LAG_4W,2026-04-20,7
2026-05-25,STR013,SKU0071,LAG_4W,2026-04-27,6
2026-06-01,STR013,SKU0071,LAG_4W,2026-05-04,5
2026-06-08,STR013,SKU0071,LAG_4W,2026-05-11,6
2026-06-15,STR013,SKU0071,LAG_4W,2026-05-18,7
2026-06-22,STR013,SKU0071,LAG_4W,2026-05-25,7
2026-06-29,STR013,SKU0071,LAG_4W,2026-06-01,7
2026-07-06,STR013,SKU0071,LAG_4W,2026-06-08,6
2026-07-13,STR013,SKU0071,LAG_4W,2026-06-15,6
2026-07-20,STR013,SKU0071,LAG_4W,2026-06-22,6
2026-07-27,STR013,SKU0071,LAG_4W,2026-06-29,5
2026-08-03,STR013,SKU0071,LAG_4W,2026-07-06,7
2025-03-24,STR013,SKU0073,LAG_4W,2025-02-24,5
2025-03-31,STR013,SKU0073,LAG_4W,2025-03-03,4
2025-04-07,STR013,SKU0073,LAG_4W,2025-03-10,5
2025-04-14,STR013,SKU0073,LAG_4W,2025-03-17,4
2025-04-21,STR013,SKU0073,LAG_4W,2025-03-24,4
2025-04-28,STR013,SKU0073,LAG_4W,2025-03-31,4
2025-05-05,STR013,SKU0073,LAG_4W,2025-04-07,5
2025-05-12,STR013,SKU0073,LAG_4W,2025-04-14,4
2025-05-19,STR013,SKU0073,LAG_4W,2025-04-21,5
2025-05-26,STR013,SKU0073,LAG_4W,2025-04-28,4
2025-06-02,STR013,SKU0073,LAG_4W,2025-05-05,5
2025-06-09,STR013,SKU0073,LAG_4W,2025-05-12,6
2025-06-16,STR013,SKU0073,LAG_4W,2025-05-19,5
2025-06-23,STR013,SKU0073,LAG_4W,2025-05-26,5
2025-06-30,STR013,SKU0073,LAG_4W,2025-06-02,6
2025-07-07,STR013,SKU0073,LAG_4W,2025-06-09,6
2025-07-14,STR013,SKU0073,LAG_4W,2025-06-16,5
2025-07-21,STR013,SKU0073,LAG_4W,2025-06-23,5
2025-07-28,STR013,SKU0073,LAG_4W,2025-06-30,6
2025-08-04,STR013,SKU0073,LAG_4W,2025-07-07,5
2025-08-11,STR013,SKU0073,LAG_4W,2025-07-14,4
2025-08-18,STR013,SKU0073,LAG_4W,2025-07-21,6
2025-08-25,STR013,SKU0073,LAG_4W,2025-07-28,6
2025-09-01,STR013,SKU0073,LAG_4W,2025-08-04,4
2025-09-08,STR013,SKU0073,LAG_4W,2025-08-11,4
2025-09-15,STR013,SKU0073,LAG_4W,2025-08-18,4
2025-09-22,STR013,SKU0073,LAG_4W,2025-08-25,4
2025-09-29,STR013,SKU0073,LAG_4W,2025-09-01,4
2025-10-06,STR013,SKU0073,LAG_4W,2025-09-08,4
2025-10-13,STR013,SKU0073,LAG_4W,2025-09-15,4
2025-10-20,STR013,SKU0073,LAG_4W,2025-09-22,4
2025-10-27,STR013,SKU0073,LAG_4W,2025-09-29,4
2025-11-03,STR013,SKU0073,LAG_4W,2025-10-06,5
2025-11-10,STR013,SKU0073,LAG_4W,2025-10-13,5
2025-11-17,STR013,SKU0073,LAG_4W,2025-10-20,5
2025-11-24,STR013,SKU0073,LAG_4W,2025-10-27,4
2025-12-01,STR013,SKU0073,LAG_4W,2025-11-03,4
2025-12-08,STR013,SKU0073,LAG_4W,2025-11-10,4
2025-12-15,STR013,SKU0073,LAG_4W,2025-11-17,5
2025-12-22,STR013,SKU0073,LAG_4W,2025-11-24,4
2025-12-29,STR013,SKU0073,LAG_4W,2025-12-01,4
2026-01-05,STR013,SKU0073,LAG_4W,2025-12-08,5
2026-01-12,STR013,SKU0073,LAG_4W,2025-12-15,4
2026-01-19,STR013,SKU0073,LAG_4W,2025-12-22,4
2026-01-26,STR013,SKU0073,LAG_4W,2025-12-29,4
2026-02-02,STR013,SKU0073,LAG_4W,2026-01-05,5
2026-02-09,STR013,SKU0073,LAG_4W,2026-01-12,4
2026-02-16,STR013,SKU0073,LAG_4W,2026-01-19,5
2026-02-23,STR013,SKU0073,LAG_4W,2026-01-26,5
2026-03-02,STR013,SKU0073,LAG_4W,2026-02-02,4
2026-03-09,STR013,SKU0073,LAG_4W,2026-02-09,4
2026-03-16,STR013,SKU0073,LAG_4W,2026-02-16,5
2026-03-23,STR013,SKU0073,LAG_4W,2026-02-23,5
2026-03-30,STR013,SKU0073,LAG_4W,2026-03-02,4
2026-04-06,STR013,SKU0073,LAG_4W,2026-03-09,5
2026-04-13,STR013,SKU0073,LAG_4W,2026-03-16,4
2026-04-20,STR013,SKU0073,LAG_4W,2026-03-23,4
2026-04-27,STR013,SKU0073,LAG_4W,2026-03-30,4
2026-05-04,STR013,SKU0073,LAG_4W,2026-04-06,5
2026-05-11,STR013,SKU0073,LAG_4W,2026-04-13,4
2026-05-18,STR013,SKU0073,LAG_4W,2026-04-20,5
2026-05-25,STR013,SKU0073,LAG_4W,2026-04-27,4
2026-06-01,STR013,SKU0073,LAG_4W,2026-05-04,5
2026-06-08,STR013,SKU0073,LAG_4W,2026-05-11,5
2026-06-15,STR013,SKU0073,LAG_4W,2026-05-18,6
2026-06-22,STR013,SKU0073,LAG_4W,2026-05-25,5
2026-06-29,STR013,SKU0073,LAG_4W,2026-06-01,5
2026-07-06,STR013,SKU0073,LAG_4W,2026-06-08,5
2026-07-13,STR013,SKU0073,LAG_4W,2026-06-15,7
2026-07-20,STR013,SKU0073,LAG_4W,2026-06-22,6
2026-07-27,STR013,SKU0073,LAG_4W,2026-06-29,6
2026-08-03,STR013,SKU0073,LAG_4W,2026-07-06,6
2025-04-14,STR013,SKU0076,LAG_4W,2025-03-17,9
2025-04-21,STR013,SKU0076,LAG_4W,2025-03-24,10
2025-04-28,STR013,SKU0076,LAG_4W,2025-03-31,7
2025-05-05,STR013,SKU0076,LAG_4W,2025-04-07,7
2025-05-12,STR013,SKU0076,LAG_4W,2025-04-14,8
2025-05-19,STR013,SKU0076,LAG_4W,2025-04-21,9
2025-05-26,STR013,SKU0076,LAG_4W,2025-04-28,10
2025-06-02,STR013,SKU0076,LAG_4W,2025-05-05,9
2025-06-09,STR013,SKU0076,LAG_4W,2025-05-12,8
2025-06-16,STR013,SKU0076,LAG_4W,2025-05-19,9
2025-06-23,STR013,SKU0076,LAG_4W,2025-05-26,10
2025-06-30,STR013,SKU0076,LAG_4W,2025-06-02,8
2025-07-07,STR013,SKU0076,LAG_4W,2025-06-09,8
2025-07-14,STR013,SKU0076,LAG_4W,2025-06-16,10
2025-07-21,STR013,SKU0076,LAG_4W,2025-06-23,10
2025-07-28,STR013,SKU0076,LAG_4W,2025-06-30,8
2025-08-04,STR013,SKU0076,LAG_4W,2025-07-07,8
2025-08-11,STR013,SKU0076,LAG_4W,2025-07-14,8
2025-08-18,STR013,SKU0076,LAG_4W,2025-07-21,9
2025-08-25,STR013,SKU0076,LAG_4W,2025-07-28,8
2025-09-01,STR013,SKU0076,LAG_4W,2025-08-04,12
2025-09-08,STR013,SKU0076,LAG_4W,2025-08-11,11
2025-09-15,STR013,SKU0076,LAG_4W,2025-08-18,7
2025-09-22,STR013,SKU0076,LAG_4W,2025-08-25,9
2025-09-29,STR013,SKU0076,LAG_4W,2025-09-01,10
2025-10-06,STR013,SKU0076,LAG_4W,2025-09-08,10
2025-10-13,STR013,SKU0076,LAG_4W,2025-09-15,10
2025-10-20,STR013,SKU0076,LAG_4W,2025-09-22,9
2025-10-27,STR013,SKU0076,LAG_4W,2025-09-29,8
2025-11-03,STR013,SKU0076,LAG_4W,2025-10-06,9
2025-11-10,STR013,SKU0076,LAG_4W,2025-10-13,7
2025-11-17,STR013,SKU0076,LAG_4W,2025-10-20,9
2025-11-24,STR013,SKU0076,LAG_4W,2025-10-27,9
2025-12-01,STR013,SKU0076,LAG_4W,2025-11-03,8
2025-12-08,STR013,SKU0076,LAG_4W,2025-11-10,8
2025-12-15,STR013,SKU0076,LAG_4W,2025-11-17,10
2025-12-22,STR013,SKU0076,LAG_4W,2025-11-24,10
2025-12-29,STR013,SKU0076,LAG_4W,2025-12-01,10
2026-01-05,STR013,SKU0076,LAG_4W,2025-12-08,8
2026-01-12,STR013,SKU0076,LAG_4W,2025-12-15,10
2026-01-19,STR013,SKU0076,LAG_4W,2025-12-22,10
2026-01-26,STR013,SKU0076,LAG_4W,2025-12-29,9
2026-02-02,STR013,SKU0076,LAG_4W,2026-01-05,8
2026-02-09,STR013,SKU0076,LAG_4W,2026-01-12,9
2026-02-16,STR013,SKU0076,LAG_4W,2026-01-19,9
2026-02-23,STR013,SKU0076,LAG_4W,2026-01-26,8
2026-03-02,STR013,SKU0076,LAG_4W,2026-02-02,10
2026-03-09,STR013,SKU0076,LAG_4W,2026-02-09,8
2026-03-16,STR013,SKU0076,LAG_4W,2026-02-16,9
2026-03-23,STR013,SKU0076,LAG_4W,2026-02-23,8
2026-03-30,STR013,SKU0076,LAG_4W,2026-03-02,8
2026-04-06,STR013,SKU0076,LAG_4W,2026-03-09,8
2026-04-13,STR013,SKU0076,LAG_4W,2026-03-16,10
2026-04-20,STR013,SKU0076,LAG_4W,2026-03-23,8
2026-04-27,STR013,SKU0076,LAG_4W,2026-03-30,9
2026-05-04,STR013,SKU0076,LAG_4W,2026-04-06,8
2026-05-11,STR013,SKU0076,LAG_4W,2026-04-13,9
2026-05-18,STR013,SKU0076,LAG_4W,2026-04-20,10
2026-05-25,STR013,SKU0076,LAG_4W,2026-04-27,9
2026-06-01,STR013,SKU0076,LAG_4W,2026-05-04,8
2026-06-08,STR013,SKU0076,LAG_4W,2026-05-11,10
2026-06-15,STR013,SKU0076,LAG_4W,2026-05-18,11
2026-06-22,STR013,SKU0076,LAG_4W,2026-05-25,10
2026-06-29,STR013,SKU0076,LAG_4W,2026-06-01,11
2026-07-06,STR013,SKU0076,LAG_4W,2026-06-08,10
2026-07-13,STR013,SKU0076,LAG_4W,2026-06-15,11
2026-07-20,STR013,SKU0076,LAG_4W,2026-06-22,8
2026-07-27,STR013,SKU0076,LAG_4W,2026-06-29,8
2026-08-03,STR013,SKU0076,LAG_4W,2026-07-06,11
2025-03-24,STR013,SKU0078,LAG_4W,2025-02-24,7
2025-03-31,STR013,SKU0078,LAG_4W,2025-03-03,7
2025-04-07,STR013,SKU0078,LAG_4W,2025-03-10,8
2025-04-14,STR013,SKU0078,LAG_4W,2025-03-17,8
2025-04-21,STR013,SKU0078,LAG_4W,2025-03-24,7
2025-04-28,STR013,SKU0078,LAG_4W,2025-03-31,6
2025-05-05,STR013,SKU0078,LAG_4W,2025-04-07,8
2025-05-12,STR013,SKU0078,LAG_4W,2025-04-14,6
2025-05-19,STR013,SKU0078,LAG_4W,2025-04-21,7
2025-05-26,STR013,SKU0078,LAG_4W,2025-04-28,7
2025-06-02,STR013,SKU0078,LAG_4W,2025-05-05,7
2025-06-09,STR013,SKU0078,LAG_4W,2025-05-12,6
2025-06-16,STR013,SKU0078,LAG_4W,2025-05-19,6
2025-06-23,STR013,SKU0078,LAG_4W,2025-05-26,7
2025-06-30,STR013,SKU0078,LAG_4W,2025-06-02,6
2025-07-07,STR013,SKU0078,LAG_4W,2025-06-09,8
2025-07-14,STR013,SKU0078,LAG_4W,2025-06-16,7
2025-07-21,STR013,SKU0078,LAG_4W,2025-06-23,8
2025-07-28,STR013,SKU0078,LAG_4W,2025-06-30,6
2025-08-04,STR013,SKU0078,LAG_4W,2025-07-07,7
2025-08-11,STR013,SKU0078,LAG_4W,2025-07-14,6
2025-08-18,STR013,SKU0078,LAG_4W,2025-07-21,6
2025-08-25,STR013,SKU0078,LAG_4W,2025-07-28,6
2025-09-01,STR013,SKU0078,LAG_4W,2025-08-04,8
2025-09-08,STR013,SKU0078,LAG_4W,2025-08-11,10
2025-09-15,STR013,SKU0078,LAG_4W,2025-08-18,10
2025-09-22,STR013,SKU0078,LAG_4W,2025-08-25,6
2025-09-29,STR013,SKU0078,LAG_4W,2025-09-01,8
2025-10-06,STR013,SKU0078,LAG_4W,2025-09-08,8
2025-10-13,STR013,SKU0078,LAG_4W,2025-09-15,6
2025-10-20,STR013,SKU0078,LAG_4W,2025-09-22,8
2025-10-27,STR013,SKU0078,LAG_4W,2025-09-29,7
2025-11-03,STR013,SKU0078,LAG_4W,2025-10-06,6
2025-11-10,STR013,SKU0078,LAG_4W,2025-10-13,7
2025-11-17,STR013,SKU0078,LAG_4W,2025-10-20,7
2025-11-24,STR013,SKU0078,LAG_4W,2025-10-27,6
2025-12-01,STR013,SKU0078,LAG_4W,2025-11-03,10
2025-12-08,STR013,SKU0078,LAG_4W,2025-11-10,8
2025-12-15,STR013,SKU0078,LAG_4W,2025-11-17,10
2025-12-22,STR013,SKU0078,LAG_4W,2025-11-24,9
2025-12-29,STR013,SKU0078,LAG_4W,2025-12-01,11
2026-01-05,STR013,SKU0078,LAG_4W,2025-12-08,8
2026-01-12,STR013,SKU0078,LAG_4W,2025-12-15,9
2026-01-19,STR013,SKU0078,LAG_4W,2025-12-22,10
2026-01-26,STR013,SKU0078,LAG_4W,2025-12-29,10
2026-02-02,STR013,SKU0078,LAG_4W,2026-01-05,8
2026-02-09,STR013,SKU0078,LAG_4W,2026-01-12,7
2026-02-16,STR013,SKU0078,LAG_4W,2026-01-19,9
2026-02-23,STR013,SKU0078,LAG_4W,2026-01-26,8
2026-03-02,STR013,SKU0078,LAG_4W,2026-02-02,6
2026-03-09,STR013,SKU0078,LAG_4W,2026-02-09,7
2026-03-16,STR013,SKU0078,LAG_4W,2026-02-16,6
2026-03-23,STR013,SKU0078,LAG_4W,2026-02-23,7
2026-03-30,STR013,SKU0078,LAG_4W,2026-03-02,8
2026-04-06,STR013,SKU0078,LAG_4W,2026-03-09,7
2026-04-13,STR013,SKU0078,LAG_4W,2026-03-16,8
2026-04-20,STR013,SKU0078,LAG_4W,2026-03-23,7
2026-04-27,STR013,SKU0078,LAG_4W,2026-03-30,7
2026-05-04,STR013,SKU0078,LAG_4W,2026-04-06,8
2026-05-11,STR013,SKU0078,LAG_4W,2026-04-13,8
2026-05-18,STR013,SKU0078,LAG_4W,2026-04-20,6
2026-05-25,STR013,SKU0078,LAG_4W,2026-04-27,8
2026-06-01,STR013,SKU0078,LAG_4W,2026-05-04,6
2026-06-08,STR013,SKU0078,LAG_4W,2026-05-11,7
2026-06-15,STR013,SKU0078,LAG_4W,2026-05-18,8
2026-06-22,STR013,SKU0078,LAG_4W,2026-05-25,7
2026-06-29,STR013,SKU0078,LAG_4W,2026-06-01,8
2026-07-06,STR013,SKU0078,LAG_4W,2026-06-08,9
2026-07-13,STR013,SKU0078,LAG_4W,2026-06-15,7
2026-07-20,STR013,SKU0078,LAG_4W,2026-06-22,9
2026-07-27,STR013,SKU0078,LAG_4W,2026-06-29,6
2026-08-03,STR013,SKU0078,LAG_4W,2026-07-06,8
2025-02-17,STR013,SKU0082,LAG_4W,2025-01-20,5
2025-02-24,STR013,SKU0082,LAG_4W,2025-01-27,5
2025-03-03,STR013,SKU0082,LAG_4W,2025-02-03,4
2025-03-10,STR013,SKU0082,LAG_4W,2025-02-10,6
2025-03-17,STR013,SKU0082,LAG_4W,2025-02-17,5
2025-03-24,STR013,SKU0082,LAG_4W,2025-02-24,5
2025-03-31,STR013,SKU0082,LAG_4W,2025-03-03,6
2025-04-07,STR013,SKU0082,LAG_4W,2025-03-10,4
2025-04-14,STR013,SKU0082,LAG_4W,2025-03-17,4
2025-04-21,STR013,SKU0082,LAG_4W,2025-03-24,5
2025-04-28,STR013,SKU0082,LAG_4W,2025-03-31,6
2025-05-05,STR013,SKU0082,LAG_4W,2025-04-07,5
2025-05-12,STR013,SKU0082,LAG_4W,2025-04-14,5
2025-05-19,STR013,SKU0082,LAG_4W,2025-04-21,5
2025-05-26,STR013,SKU0082,LAG_4W,2025-04-28,4
2025-06-02,STR013,SKU0082,LAG_4W,2025-05-05,4
2025-06-09,STR013,SKU0082,LAG_4W,2025-05-12,6
2025-06-16,STR013,SKU0082,LAG_4W,2025-05-19,4
2025-06-23,STR013,SKU0082,LAG_4W,2025-05-26,4
2025-06-30,STR013,SKU0082,LAG_4W,2025-06-02,5
2025-07-07,STR013,SKU0082,LAG_4W,2025-06-09,5
2025-07-14,STR013,SKU0082,LAG_4W,2025-06-16,5
2025-07-21,STR013,SKU0082,LAG_4W,2025-06-23,5
2025-07-28,STR013,SKU0082,LAG_4W,2025-06-30,5
2025-08-04,STR013,SKU0082,LAG_4W,2025-07-07,4
2025-08-11,STR013,SKU0082,LAG_4W,2025-07-14,5
2025-08-18,STR013,SKU0082,LAG_4W,2025-07-21,5
2025-08-25,STR013,SKU0082,LAG_4W,2025-07-28,6
2025-09-01,STR013,SKU0082,LAG_4W,2025-08-04,6
2025-09-08,STR013,SKU0082,LAG_4W,2025-08-11,5
2025-09-15,STR013,SKU0082,LAG_4W,2025-08-18,5
2025-09-22,STR013,SKU0082,LAG_4W,2025-08-25,5
2025-09-29,STR013,SKU0082,LAG_4W,2025-09-01,6
2025-10-06,STR013,SKU0082,LAG_4W,2025-09-08,5
2025-10-13,STR013,SKU0082,LAG_4W,2025-09-15,5
2025-10-20,STR013,SKU0082,LAG_4W,2025-09-22,5
2025-10-27,STR013,SKU0082,LAG_4W,2025-09-29,4
2025-11-03,STR013,SKU0082,LAG_4W,2025-10-06,6
2025-11-10,STR013,SKU0082,LAG_4W,2025-10-13,5
2025-11-17,STR013,SKU0082,LAG_4W,2025-10-20,4
2025-11-24,STR013,SKU0082,LAG_4W,2025-10-27,6
2025-12-01,STR013,SKU0082,LAG_4W,2025-11-03,6
2025-12-08,STR013,SKU0082,LAG_4W,2025-11-10,5
2025-12-15,STR013,SKU0082,LAG_4W,2025-11-17,6
2025-12-22,STR013,SKU0082,LAG_4W,2025-11-24,5
2025-12-29,STR013,SKU0082,LAG_4W,2025-12-01,6
2026-01-05,STR013,SKU0082,LAG_4W,2025-12-08,7
2026-01-12,STR013,SKU0082,LAG_4W,2025-12-15,6
2026-01-19,STR013,SKU0082,LAG_4W,2025-12-22,6
2026-01-26,STR013,SKU0082,LAG_4W,2025-12-29,6
2026-02-02,STR013,SKU0082,LAG_4W,2026-01-05,5
2026-02-09,STR013,SKU0082,LAG_4W,2026-01-12,5
2026-02-16,STR013,SKU0082,LAG_4W,2026-01-19,5
2026-02-23,STR013,SKU0082,LAG_4W,2026-01-26,4
2026-03-02,STR013,SKU0082,LAG_4W,2026-02-02,4
2026-03-09,STR013,SKU0082,LAG_4W,2026-02-09,4
2026-03-16,STR013,SKU0082,LAG_4W,2026-02-16,5
2026-03-23,STR013,SKU0082,LAG_4W,2026-02-23,5
2026-03-30,STR013,SKU0082,LAG_4W,2026-03-02,5
2026-04-06,STR013,SKU0082,LAG_4W,2026-03-09,5
2026-04-13,STR013,SKU0082,LAG_4W,2026-03-16,6
2026-04-20,STR013,SKU0082,LAG_4W,2026-03-23,5
2026-04-27,STR013,SKU0082,LAG_4W,2026-03-30,6
2026-05-04,STR013,SKU0082,LAG_4W,2026-04-06,5
2026-05-11,STR013,SKU0082,LAG_4W,2026-04-13,5
2026-05-18,STR013,SKU0082,LAG_4W,2026-04-20,6
2026-05-25,STR013,SKU0082,LAG_4W,2026-04-27,5
2026-06-01,STR013,SKU0082,LAG_4W,2026-05-04,5
2026-06-08,STR013,SKU0082,LAG_4W,2026-05-11,5
2026-06-15,STR013,SKU0082,LAG_4W,2026-05-18,5
2026-06-22,STR013,SKU0082,LAG_4W,2026-05-25,5
2026-06-29,STR013,SKU0082,LAG_4W,2026-06-01,5
2026-07-06,STR013,SKU0082,LAG_4W,2026-06-08,6
2026-07-13,STR013,SKU0082,LAG_4W,2026-06-15,4
2026-07-20,STR013,SKU0082,LAG_4W,2026-06-22,5
2026-07-27,STR013,SKU0082,LAG_4W,2026-06-29,6
2026-08-03,STR013,SKU0082,LAG_4W,2026-07-06,4
2025-06-16,STR013,SKU0085,LAG_4W,2025-05-19,5
2025-06-23,STR013,SKU0085,LAG_4W,2025-05-26,6
2025-06-30,STR013,SKU0085,LAG_4W,2025-06-02,6
2025-07-07,STR013,SKU0085,LAG_4W,2025-06-09,5
2025-07-14,STR013,SKU0085,LAG_4W,2025-06-16,6
2025-07-21,STR013,SKU0085,LAG_4W,2025-06-23,6
2025-07-28,STR013,SKU0085,LAG_4W,2025-06-30,5
2025-08-04,STR013,SKU0085,LAG_4W,2025-07-07,6
2025-08-11,STR013,SKU0085,LAG_4W,2025-07-14,7
2025-08-18,STR013,SKU0085,LAG_4W,2025-07-21,6
2025-08-25,STR013,SKU0085,LAG_4W,2025-07-28,7
2025-09-01,STR013,SKU0085,LAG_4W,2025-08-04,6
2025-09-08,STR013,SKU0085,LAG_4W,2025-08-11,7
2025-09-15,STR013,SKU0085,LAG_4W,2025-08-18,5
2025-09-22,STR013,SKU0085,LAG_4W,2025-08-25,7
2025-09-29,STR013,SKU0085,LAG_4W,2025-09-01,6
2025-10-06,STR013,SKU0085,LAG_4W,2025-09-08,6
2025-10-13,STR013,SKU0085,LAG_4W,2025-09-15,5
2025-10-20,STR013,SKU0085,LAG_4W,2025-09-22,7
2025-10-27,STR013,SKU0085,LAG_4W,2025-09-29,6
2025-11-03,STR013,SKU0085,LAG_4W,2025-10-06,5
2025-11-10,STR013,SKU0085,LAG_4W,2025-10-13,7
2025-11-17,STR013,SKU0085,LAG_4W,2025-10-20,5
2025-11-24,STR013,SKU0085,LAG_4W,2025-10-27,7
2025-12-01,STR013,SKU0085,LAG_4W,2025-11-03,8
2025-12-08,STR013,SKU0085,LAG_4W,2025-11-10,7
2025-12-15,STR013,SKU0085,LAG_4W,2025-11-17,9
2025-12-22,STR013,SKU0085,LAG_4W,2025-11-24,9
2025-12-29,STR013,SKU0085,LAG_4W,2025-12-01,8
2026-01-05,STR013,SKU0085,LAG_4W,2025-12-08,7
2026-01-12,STR013,SKU0085,LAG_4W,2025-12-15,9
2026-01-19,STR013,SKU0085,LAG_4W,2025-12-22,8
2026-01-26,STR013,SKU0085,LAG_4W,2025-12-29,7
2026-02-02,STR013,SKU0085,LAG_4W,2026-01-05,8
2026-02-09,STR013,SKU0085,LAG_4W,2026-01-12,8
2026-02-16,STR013,SKU0085,LAG_4W,2026-01-19,7
2026-02-23,STR013,SKU0085,LAG_4W,2026-01-26,7
2026-03-02,STR013,SKU0085,LAG_4W,2026-02-02,6
2026-03-09,STR013,SKU0085,LAG_4W,2026-02-09,7
2026-03-16,STR013,SKU0085,LAG_4W,2026-02-16,7
2026-03-23,STR013,SKU0085,LAG_4W,2026-02-23,6
2026-03-30,STR013,SKU0085,LAG_4W,2026-03-02,5
2026-04-06,STR013,SKU0085,LAG_4W,2026-03-09,5
2026-04-13,STR013,SKU0085,LAG_4W,2026-03-16,6
2026-04-20,STR013,SKU0085,LAG_4W,2026-03-23,7
2026-04-27,STR013,SKU0085,LAG_4W,2026-03-30,7
2026-05-04,STR013,SKU0085,LAG_4W,2026-04-06,6
2026-05-11,STR013,SKU0085,LAG_4W,2026-04-13,7
2026-05-18,STR013,SKU0085,LAG_4W,2026-04-20,6
2026-05-25,STR013,SKU0085,LAG_4W,2026-04-27,7
2026-06-01,STR013,SKU0085,LAG_4W,2026-05-04,5
2026-06-08,STR013,SKU0085,LAG_4W,2026-05-11,6
2026-06-15,STR013,SKU0085,LAG_4W,2026-05-18,5
2026-06-22,STR013,SKU0085,LAG_4W,2026-05-25,6
2026-06-29,STR013,SKU0085,LAG_4W,2026-06-01,6
2026-07-06,STR013,SKU0085,LAG_4W,2026-06-08,7
2026-07-13,STR013,SKU0085,LAG_4W,2026-06-15,6
2026-07-20,STR013,SKU0085,LAG_4W,2026-06-22,6
2026-07-27,STR013,SKU0085,LAG_4W,2026-06-29,6
2026-08-03,STR013,SKU0085,LAG_4W,2026-07-06,7
2025-02-24,STR013,SKU0086,LAG_4W,2025-01-27,13
2025-03-03,STR013,SKU0086,LAG_4W,2025-02-03,11
2025-03-10,STR013,SKU0086,LAG_4W,2025-02-10,10
2025-03-17,STR013,SKU0086,LAG_4W,2025-02-17,10
2025-03-24,STR013,SKU0086,LAG_4W,2025-02-24,13
2025-03-31,STR013,SKU0086,LAG_4W,2025-03-03,14
2025-04-07,STR013,SKU0086,LAG_4W,2025-03-10,12
2025-04-14,STR013,SKU0086,LAG_4W,2025-03-17,14
2025-04-21,STR013,SKU0086,LAG_4W,2025-03-24,10
2025-04-28,STR013,SKU0086,LAG_4W,2025-03-31,10
2025-05-05,STR013,SKU0086,LAG_4W,2025-04-07,12
2025-05-12,STR013,SKU0086,LAG_4W,2025-04-14,10
2025-05-19,STR013,SKU0086,LAG_4W,2025-04-21,10
2025-05-26,STR013,SKU0086,LAG_4W,2025-04-28,12
2025-06-02,STR013,SKU0086,LAG_4W,2025-05-05,14
